h,p,o,p
i,g,f,t
x,a,v,a
v,i,e,-
e,r,,l
i,l,,w
,h,u,y
s,-,a,i
a,r,,s
s,o,l,o
a,n,c,-
x,y,d,y
v,e,m,e
j,c,r,c
c,r,f,r
b,e,e,-
y,-,,w
u,r,t,-
r,t,|
|,-
t,|
|,d,|
|
|
|,d,e,d
e,p,a,p
r,o,c,0
o,c,o,e
o,c,o,c
d,e,d,e
j,a,c,-
a,c,o,-
c,o,x,o
,-,e,g
-,e,l, 
-,-,b,l
-,b,u, 
e,n,b,g
n,b,r,g
d,g,e,e
e,-,,n
e,r,y,d
a,b,l,-
e,l,i,-
i,o,t,o
,y,-,y
y,-,s,s
r,a,d,-
a,d,,-
e,l,o,l
b,r,o,q
t,e,c,e
c,h,n,h
,l,i,h
l,i,l, 
n,a,n,p
,l,2,l
l,2,l,2
j,e,w,e
e,w,b,w
w,b,u,b
s,h,e,i
h,e,s,i
l,u,x,u
o,o,d,v
o,d,v,z
x,l,w,l
l,w,n,w
,d,f,d
d,f,x,q
o,c,t,c
x,x,b,x
x,b,,b
b,o,x,-
x,h,e,h
g,e,q,e
e,q,i,q
q,i,p,i
l,a,a,-
a,a,r,t
i, ,v, 
 ,v,l,v
v,l,l,l
g,u,e,u
u,e,s,m
,d,i,j
p,a,k,a
h,e, ,-
-,-,8,|
|
-,8,4,8
8,4,m,4
4,m,s,m
,w,w,x
-,-,h,n
h,-,-,x
v,s,,l
,c,h,s
h,r,i,r
j,a,r,-
-,-,x,v
v,e,l,-
g,o,,j
p,u,f,-
,u,n,-
u,n,p,-
n,p,l,-
l,u,-,u
u,-,-,g
-,-,g,c
,c,b,c
c,b,c,b
b,c,b,c
c,b,q,b
-,e,g,e
i,i,,j
q,n,z,n
l,h,h,h
o,b,y,b
,t,k,t
t,k,w,k
k,w,r,w
,q,m,q
q,m,c,x
m,c,,c
o,e,l,r
,g,e,0
e,o,m,-
o,m,o,-
o,c,c,o
,-,k,t
f,-,e,t
b,y, ,-
 ,s,y,s
s,y,s,y
,l,y,x
y,n,c,n
f,i,r,t
n,e,x,n
l,f,x,f
,s,q,s
s,q,s,q
q,s,,j
g,i,b,i
i,b,s,-
o,l,,-
-,-,o,a
-,o,r, 
w,i,m,k
r,a,x,v
n,e,n,e
,c,o,i
o,l,g,l
-,-,e,i
-,e,s,e
s,q,-,q
q,-,u,e
-,u,i, 
u,i,r,n
i,r,e, 
r,e,,t
s,o,s,o
,x,x,c
s,i,x,-
i,x,t,x
x,t,h,t
i,d,o,-
r,r,o,-
r,o,w,w
i,d,q,p
f,i,c,r
o,s,i,-
s,h,w,-
h,w,a,-
w,a,l,f
e,-,n,n
n,-,s,v
n,q,b,q
r,s,d,s
d,e,n,f
f,l,c,l
f,a,c,h
w,e,-,e
u,s,c,s
o,v,e,l
v,e,y,g
e,y,,h
o,n,,d
c,a,r,s
a,i,r, 
m,a,,j
o,l,j,l
l,j,a,i
j,a,r,6
n,|
|,-,|
|
b,y,w,y
y,w,,w
g,r,y,-
r,y,m,y
y,m,s,m
s,t,e,-
s,o,n,d
e,c,m,-
c,m,l,m
s,a,m,-
t,h,g,h
s,o,k,o
o,k,w,k
k,w,w,w
d,e,z,e
e,z,t,z
z,t,n,t
t,n,h,n
n,h,y,h
i,b,r,t
-,u,z,u
u,z,m,z
z,m,a,m
m,a,s,z
l,m,|
|,m
w,r,m,r
r,m,f,m
i,b,l,b
,-,o,h
i,n,t,t
e,e,n,l
c,e,r,e
f,a,h,q
,a,v,o
k,e, ,e
,m,k,o
m,k,b,k
k,b,,b
c,-,-,|
|
r,a,t,v
a,t,i,w
t,i,u,i
b,a,f,f
x,u,w,u
u,w,a,w
w,a,q,a
q,u,u,u
c,u,d,u
u,d,h,z
d,h,i,a
f,a,s,-
,t,f,t
t,f,s,f
l,u,z,u
u,z,,z
t,h,a,x
m,s,e,s
a,l,u,l
l,u,s,-
v,f,d,f
f,d,f,d
o,m,p,m
n, ,m, 
i,a,l,j
d,i,r,i
i,b,o,b
e,c,o,-
,x,w,x
w,x,i,x
,-,i,r
h,i,g,s
h,i,g,l
p,o,d,o
,a,g,q
a,g,i,g
h,e,s,n
e,n,f,n
k,e,x,l
a,z,l,z
z,l,e,l
,-,l,z
r,s,t,-
s,t,,-
e,a, ,g
a, ,r, 
d,u,n,-
u,n,b,n
l,i,l,y
l,l,y,i
l,y,,j
v,a,g,-
f,p,p,p
t,e,l,v
e,l,l,w
l,l,,q
x,s,c,s
a,p,e,-
p,e,,n
a,u,g,-
s,f,,f
,o,m,o
m,w,f,w
w,f,x,f
f,x,-,x
s,t,e,y
e,a,d,q
g,s,,v
l,o,w,g
o,w,f,h
w,f,e,f
f,o,n,k
o,n,,z
,-,h,l
-,h,o,a
h,o,p, 
o,p,g,p
p,g,r,g
s,o,s,s
a,p,o,p
p,o,l,-
o,l,l,-
l,l,o,x
c,a,l,i
a,l,a,2
g,l,o,l
l,v,h,v
v,h,x,h
o,s,m,-
n,i, ,i
i, ,a, 
a,m,,u
u,r,t,t
,d,f,r
d,f,-,f
f,-,-,l
l,m,o,s
m,o,s,o
,g,o,d
g,o,o,r
k,i,s,i
r,a,g,-
,c,l,q
c,l,c,l
e,l,s,-
,-,-,2
g,r,i,-
 ,-,|
|,i
-,|
|,w,|
|
|
|,w,a,w
l,e,,j
b,l,s,l
l,s,a,s
v,a,u,-
a,u,l,-
i,t,l,-
t,l,e,-
-,s,k,s
k,e,w,e
w, ,s, 
-,-,s,c
-,s,,t
,e,i,-
c,a,t,-
r,i,-,i
x,i,u,g
-,g,y,g
,a,c,i
a,c,w,c
o,p,,l
x,x,d,x
e,e,f,e
i,j,s,j
j,s,,s
,j,p,j
j,p,t,p
p,t,p,t
f,l,i,w
e,x,|
|,x
x,|
|,e,|
|
|
|,e,x,e
,v,i,a
j,u,y,u
u,y,b,y
y,b,x,b
b,i,b,j
i,b,i,b
e,m,v,m
m,v,i,-
z,j,q,j
j,q,e,q
q,e,y,e
r,n,p,n
n,p,i,p
p,i,k,x
o,l,l,o
,n,w,n
n,w,w,w
w,w,q,w
w,q,w,q
z,i,s,i
l,i,q,i
-,c,p,m
,l,o,r
k,m,e,m
v,q,,q
l,a,,b
m,o,o,-
u,s,h,r
s,h,y,n
h,y,c,t
,b,d,s
d,g,s,g
g,s,-,s
c,i,n,i
,r,g,r
x,e,s,x
,d,i,l
,n,r,n
f,l,f,l
-,-,d,l
-,d,f, 
f,l,,-
e,b,-,b
b,-,u,r
-,u,d,l
g,e,t,e
o,w,,-
n,f,p,f
f,p,w,p
p,w,f,w
w,f,f,f
f,h,p,h
-,n,t,n
e,n,n,b
n,a,,u
-,-,l,t
-,l,u, 
-,a,e, 
p,e,v,e
r,a,l,x
,b,i,z
l,-,d,s
w,h,f,h
h,f,j,f
f,j,,j
g,u,o,u
u,o,m,n
g,h,f,h
-,-,r,n
a,y,m,-
y,m,u,-
a,d,g,-
,2,r,2
2,r,r,r
-,-,e,w
-,e,m,r
r,|
|,q,|
|
q,u,e,p
t,o,o,t
b,o,m,o
t,i,o,u
t,s,|
|,s
s,|
|,m,|
|
|
|,m,u,m
m,u,,l
,f,b,f
f,b,g,b
b,g,,x
h, ,r, 
r,s,o,t
e,r,,v
o,u,e,u
u,e,n,e
,z,r,z
z,r,x,r
w,t,h,t
r,o,,x
,a,r,n
n,e,x,s
i,r,s,-
x,i,v,u
u,l,v,l
l,v,w,v
v,w,b,w
f,i,l,l
l,-,l,i
t,y,s,t
l,o,y,-
o,y,d,-
,t,z,t
t,z,f,z
z,f,k,f
r,c,o,c
r,t,,b
i,b,m,z
o,n,v,n
n,v,e,v
y,o,r,o
l,-,-,k
-,-,l,p
i,u,s,u
u,d,x,d
d,x,z,x
x,z,u,z
z,u,x,u
u,x,e,x
i,z,z,i
z,z,i,i
j,r,r,r
r,r,1,r
r,1,,1
,c,b,f
c,b,n,b
b,n,,n
h,x,x,x
a,y,h,y
p,e,l,t
n,t,c,y
t,c,a,c
c,-,c,e
n,t,s,-
s,-,w,x
s,d,a,d
m,o,g,o
o,g,g,o
e,s,g,s
a,r,,b
,x,j,x
x,j,q,j
j,q,,q
i,s,a,i
s,a,i,t
,u,k,u
o,u,f,u
u,f,j,f
f,j,s,j
j,s,e,s
o,c,c,c
c,u,p,u
r,e,h,e
h,o,u,c
s,e,,a
-,s,n,s
n,a,x,-
c,g,g,g
t,a,w,i
a,s,a,-
s,a,l,l
s,u,,1
s,e,s,|
|
l,a,,v
l,d,o,f
i,d,m,d
d,m,x,m
m,x, ,x
b,r,-,r
r,-,-,a
y,|
|,f,|
|
|
|,f,i,f
n,n,p,-
n,p,h,p
a,d,k,-
d,k,i,k
,m,r,n
m,r,h,r
p,i,t,-
t,l,u,l
r,-,g,m
-,g,-,g
a,d,a,x
d,a,l,x
-,g,w, 
g,w,m,m
w,m,,m
z,u,l,f
n,-,u,d
-,u,t,u
u,t,s,-
t,s,e,-
n,k,l,k
k,l,e,-
w,d,a,d
d,i,s,l
i,s,m,s
s,h,c,h
m,|
|,i,|
|
w,a,r,r
h,a,c,l
,l,k,l
i,f,y,f
f,y,j,y
y,j,,j
,c,o,b
g,h,t,r
j,r,s,r
-,-,d,c
-,d,,k
d,-,-,q
-,b,,w
y,d,-,d
d,-,,p
a,j,a,x
j,a,x,x
,b,c,j
b,c,h,c
,b,b,w
b,b,r,b
b,r, ,r
b,i,u,i
i,u,g,u
u,g,f,g
g,f,-,f
h,a,t,x
,b,v,z
w,n,p,n
n,p,u,p
p,u,h,u
s,c,h,z
r,h,i,n
-,e,w,e
w,b,a,-
n,-,k,k
m,y,h,-
y,h,i,h
l,o,x,l
,-,t,c
k,a,r,a
a,r,d,-
m,i,k,w
i,k,i,e
k,i,k,v
i,k,i,m
k,i, ,i
i, ,n, 
,a,d,n
a,d,u,d
c,a,p,t
b,a,s,j
c,a,b,p
l,f,c,-
f,c,,c
k,s, ,-
s, ,d, 
o,n,c,-
n,c,o,r
c,o,,v
i,n,i,m
n,i,a,s
i,a,n,u
z,i,b,i
y,r,a,r
r,a,h,-
a,h,,f
i,r,y,r
b,o,r,-
o,r,i,-
r,i,a,b
m, ,d, 
a,m,o,n
i,t,f,t
t,f,o,-
f,o,r,-
r,d,|
|,d
d,|
|,p,|
|
|
|,p,r,p
,o,s,-
o,s,-,s
-,t,m,t
,a,3,a
a,3,t,3
3,t,u,t
s,-,m,r
r,s,m,s
s,m,-,m
m,-,-,l
w,a,l,-
-,2,9,2
2,9,m,9
f,o,g,-
g,o,u,o
k,c,b,f
 ,-,d,s
-,d,y, 
d,y,c,y
y,c,k,c
i,m,p,w
a,n,h,x
n,h,,h
d,a,a,a
a,a,l,l
a,l, ,l
,-,a,j
h,i,t,l
y,a,n,-
a,n,n,k
n,o,n,-
,c,w,c
c,w,a,w
-,-,o,y
,-,b,4
r,u,e,-
u,e,r,-
f,a,b,a
a,b,,j
u,p,s,p
h,a,e,a
x,x,z,x
x,z,l,z
,-,b,b
e,v,s,v
h,e,t,c
,b,o,w
r,e,o,e
e,o,-,o
-,-,p,s
-,p,,m
h, ,x, 
 ,x,n,x
n,q,,q
c,f,s,f
 ,r,-,r
-,e,k,r
e,y,x,y
y,x,y,x
x,y,e,y
y,e,j,e
a,r,l,s
-,u,m,u
m,a,r,r
l,p,w,p
i,g,s,g
n,n,s,q
n,s,,f
,e,g,m
-,-, ,l
-, ,r, 
,f,d,f
f,d,v,d
d,v,m,v
v,m,q,m
m,q,n,q
n,u,f,-
m,s,h,s
h,o,l,a
o,l,t,v
-,-,w,m
-,w,y, 
w,y,l,l
y,l,c,l
l,c,w, 
c,w,m,l
w,m,,a
,-,h,c
-,h,a, 
h,a,l,o
l,a,z,a
o,n, ,r
h,i,a,i
i,a,m,2
r,o, ,o
o, ,c, 
-,0,4,0
h,o,l,s
a,n,,q
y,i,n,-
l,y,o,y
p,y,d,y
d,a,r,-
n,g,u,g
g,u,f,u
u,f,y,f
i,p,i,p
p,i,-,i
h,e,,u
b,i,b,-
i,b,b,b
-,j,e,j
e,f,f,-
d,-,-,|
|
i,d,s,-
d,s,h,v
s,h,i,z
,c,t,f
d,g,w,g
d,i,w,g
w,a,n,-
 ,-,h,d
u,r,e,-
,b,u,i
l,p,,q
e,d,i,f
l,r,z,r
e,-,f,f
-,-,f,p
n,e,o,e
x,a,q,a
c,t,-,t
,a,m,x
a,m,d,m
m,d,,d
r,a,x,p
w,o,d,o
n,d,s,b
p,-,-,|
|
n,x,l,x
x,l,k,l
-,e,s,g
e,s,t,m
,q,j,q
q,j,f,j
j,f,i,f
,n,p,n
n,p,q,p
q,u,x,u
o,r,o,t
,-,a,u
m,i,s,-
d,s,r,s
r,r,u,r
h,w,s,w
e,y,,c
u,a,,v
,d,u,q
d,u,k,i
a,m,i,-
,w,y,-
w,y,l,-
y,l,c,-
l,c,w,-
c,w,-,w
w,-,-,m
-,-,m,d
-,m,-,m
x,x,o,x
x,o,q,o
i,y,x,y
a,l,t,-
l,t,i,n
g,v,o,v
v,o,h,o
h,v,o,v
o,n,x,n
n,x,c,x
x,c,n,c
c,n,o,n
b,r,a,-
q,u,o,u
u,o,d,o
o,a,d,-
h,s,,-
o,u,r,v
o,u,t,r
n,e,d,e
s,n,q,n
n,q,g,q
g,u,v,u
u,v,d,v
v,d,,d
b,y,f,y
,g,s,t
g,s,f,s
c,k,i,-
-,3,9,3
3,9,m,9
m,a,r,m
a,r, ,g
l,o,p,o
e, ,u, 
 ,u,p,-
i,s,t,-
f,o,l,x
v,y,-,y
,i,5,i
i,5,8,5
5,8,r,8
8,r,r,r
r,o,r,o
q,f,v,f
,4,8,4
8,m,-,m
l,a,n,h
,a,w,p
a,x,s,x
x,s,e,s
,h,g,o
h,g,v,g
s,n,h,n
n,h,g,h
h,g,u,g
j,e,s,e
r,a,n,x
e,e,r,f
l,u,c,u
u,c,,c
b,e,g, 
p,f,h,f
f,h,l,h
n,o,o,-
o,o,k,-
o,k,i,-
k,i,n,-
g,e,s,-
,-,t,j
a,-,m,m
m,-,-,g
-,-,a,g
a,-,-,l
-,-,r,p
-,r,,s
,h,o,i
n,|
|,a,|
|
|
|,a,r,a
p,y,t,y
h,a, ,-
 ,a,l,n
a,l,d,g
t,h,m,h
m,g,d,g
g,d,e,d
h,g,k,g
g,k,v,k
k,v,l,v
i,q,o,q
n,e,w,f
x,q,p,q
q,p,,p
v,f,r,f
f,r,f,r
-,-,7, 
-,7,7,7
7,7,m,7
u,l,o,l
o,o,m,w
,f,k,f
u,p,w,p
p,w,o,w
d, ,p, 
a,f,s,f
i,d,i,l
d,i,l,v
o,f,s,f
o,r,k,o
r,k,s,a
d,a,m,g
g,a,u,a
l,l,a,-
o,c,r,c
e,i,o,i
i,o,h,o
-,u,p,u
o,o,c,o
c,i,q,i
-,p,l,p
-,a,4,a
a,4,2,4
4,2,0,2
2,0,,0
0,,ES,
i,l,u,l
-,b,i,b
i,f,u,f
s,x,g,x
x,g,x,g
o,-,s,s
r,a,x,q
r,a,x,n
g,u,g,u
u,g,p,g
g,p,m,p
n,v,u,v
v,u,-,u
l,a,u,l
a,u,m,l
b,a,y,p
y,h,a,h
x,i,j,i
c,o,p,-
o,p,a,-
p,a,l,v
,z,j,z
i,k,x,k
k,x,i,x
n,a,i,a
l,i,,t
x,-,e,e
y, ,d, 
a,y,|
|,y
y,|
|,c,|
|
|
|,c,o,-
,s,p,z
s,p,x,p
e,p,w,p
p,w,a,w
d,b,y,b
s,a,a,a
a,a,t,a
e,n,,9
-,c,k,c
k,o,t,-
o,t,h,-
k,s,i,s
i,d,e, 
d,e,,t
n,a,r,h
,-,l,k
e,e,b,e
-,l,s,l
l,s,-,s
-,-,s,d
-,s,,e
e,-,a, 
-,a,,y
s,i,c,l
u,b,e,b
i,-,-,d
c,-,-,u
-,-,u,m
l,u,m,-
d,e,p,x
p,d,e,d
,h,q,h
a,s,b,s
b,y,,b
d,v,d,v
x,h,a,-
s,e,h,e
e,h,o,-
h,o,l,-
o,l,d,s
l,h,n,h
h,n,a,n
r,m,g,m
 ,f,l,f
a,v,e,-
r,a,i,-
f,a,t,6
l,s,,x
r,i,e,u
z,i,f,i
,s,h,j
e,p,f,p
m, ,q, 
 ,q,u,q
k,-,-,q
m,i,r,i
r,i,g,m
d,a,n,s
f,r,v,r
m,e,t,x
,c,a,s
c,a,c, 
p,u,n,u
o,-,n,w
-,n,s,n
o,-,w,r
-,w,n,t
w,n,|
|,h
n,|
|,l,|
|
|
|,l,l,l
j,a,d,q
,h,n,h
h,n,t,n
-,t,h, 
t,h,e,v
g,r,n,-
l,i,o,-
f,o,w,o
r,u,l,u
t,i,m,t
-,e,c,a
c,e,p,e
p,i,o,-
-,s,h,j
e,l,d,i
h,a,s,-
x,x,x,q
y,|
|,g,|
|
|
|,g,e,g
e,a,r,q
a,r,n,g
u,n,k,n
,b,c,u
z,g,a,g
r,a,,m
w,o,x,o
i,l,s,-
l,s,y,-
s,y,n,y
n, ,o, 
 ,o,l,o
a,g,l,j
w,a,w,-
w,-,n,n
l,v,n,v
v,n,i,n
i,v,r,v
v,r,w,r
-,-,o,t
-,o,l,h
l,d,,s
t,u,e,u
s,w,,w
a,e,h,e
e,h,r,h
h,r,,-
c,o,g,-
o,g,h,g
-,e,b,p
e,b,o,b
q,i,n,i
i,n,v,n
,g,w,h
g,g,a,t
g,a,r,p
f,u,d,u
2,0,l,0
0,l,r,l
l,e,g,l
l,r,g,r
h,t,w,t
-,-,c,m
-,a,s,r
a,-,b,f
-,b,l,p
d,s,,u
a,t,t,x
t,t,i,k
i,k,|
|,k
k,|
|,n,|
|
|
|,n,n,n
n,v,w,v
l,o,|
|,x
o,|
|,f,|
|
,k,j,k
k,j,m,j
j,m,p,m
i,c,q,c
n,r,w,r
r,w,v,w
w,n,r,n
h,s,l,s
s,l,w,l
l,w,,-
r,-,o,o
r,o,s,u
s,i,m,u
,-,a,q
g,h,o,h
-,a,p, 
s,-,t,l
n,e,,-
o,w,f,w
q,n,o,n
r,w,w,w
w,w,u,w
w,u,q,u
u,q,r,q
q,r,,r
d,o,m,o
o,m,u,-
m,u,m,-
r,n,o,n
,r,h,x
r,h,k,h
h,k,,k
p,a,l,x
l,y,q,y
y,q,w,q
l,c,o,-
,b,r,u
,a,c,-
t,e,c,s
o,w,m,w
d,f,x,s
,f,h,x
f,h,t,h
b,i,,v
l,b,u,-
c,o,c,c
h,t,l,t
d,o,n,-
b,r,a,t
r,a,m,u
n,-,,s
n,s,n,s
s,n,d,n
n,d,g,d
,f,a,v
f,a,c, 
,p,k,p
p,k,,k
g,g,-,g
-,b,y,b
l,a,z,g
k,a,n,-
o,w,y,w
w,y,e,y
r,c,y,c
f,a,p,t
l,a,i,i
g,o,u,-
o,u,l,-
u,l,d,-
l,d,s,-
d,s,m,-
s,t,e,p
r,o,q,o
o,q,u,q
i,a,r,j
r,y,w,y
e,d,r,d
-,-,e,c
e,a,,-
t,l,o,f
q,v,n,v
v,n,a,n
r,t, ,t
o,k,b,k
k,b,c,b
c,-,o,o
-,o,-,o
-,-, ,r
,p,s,p
t,i,l,-
d,d,f,d
d,f,a,w
f,a,,n
l,g,e,g
n,c,e,-
c,e,,t
l,r,|
|,r
r,|
|,x,|
|
|
|,x,y,x
a,i,i,i
a,g,l,-
g,l,e,-
t,-,-,r
-,c,n,w
e,s,u,s
s,u,c,u
n,a,j,x
a,j,,j
,g,r,w
l,f,z,f
f,z,-,z
x,x,w,x
h,a,x,a
x,-,b, 
-,b,y,r
b,y,,d
l,y,d,y
y,d,e,p
d,e,,h
j,a,x,h
x,w,i,w
t,h,,n
,c,y,l
c,y,w,y
-,c,v,c
c,v,o,v
c,i,p,i
d,i,n,l
,b,l,f
b,l,o,p
a,g, ,g
g, ,1, 
 ,1,9,1
1,9,6,9
9,6,m,6
6,m,t,m
m,t,-,t
o,w,h,-
w,h,-,h
h,-,l,l
l,-,l,x
-,x,a,x
a,a,m,a
a,m,g,m
q,i,l,-
r,f,o,r
f,o,n,m
,b,s,b
b,s,u,s
u,c,,-
s,-,-,i
-,-,i,p
-,i,v,i
v,o,r,-
u,c,f,c
,m,r,r
m,r,g,r
d,o,l,y
l,a,x,k
i,-,r,r
x,s,r,s
-,g,m,f
g,m,a,|
|
a,c,f,c
a,d,l,o
,d,r,z
-,b,a,r
b,a,r, 
r,k,b,k
k,b,y,b
e,i,s,-
i,s,a,e
s,a,i,e
n,e,m,-
q,l,d,l
g,a,r,q
l,r,l,r
b,l, ,l
 ,l,l,l
l,w,p,w
w,p,r,p
p,r,w,r
r,w,l,w
s,o,n,p
-,e,m,e
e,m,n,m
m,n,i,-
u,n,s,s
f,a,,j
l,u,f,u
-,-, ,c
r,n,,z
-,s,z,s
s,z,a,z
z,a,b,-
a,b,o,-
l,a,s,k
w,a,d,a
s,h,u,l
b,u,r,v
a,j,z,j
j,z,u,z
z,u,,u
x,n,t,n
n,t,k,t
,d,p,i
d,p,d,p
p,d,,d
q,v,v,v
v,v,r,v
k,x,x,x
c,-,a,r
-,a,c, 
e,t, ,t
-,-,e,h
o,s,t,-
r,-,s,o
i,f,g,f
f,g,,g
e,r,,g
,l,e,s
r,e,e,d
i,i,,b
s,c,h,d
t,o,t,0
y,r,c,r
c,h,o,-
e,-,y,y
e,n,s,q
s,-,u,u
r, ,r, 
b,e,e,a
s,t,b,c
t,b,e,w
b,e,c,n
e,c,k,c
f,i,l,n
r,c,e,c
i,n,f,l
h,h,j,h
h,j,,j
l,l,s,q
l,s,,j
a,m,s,g
r,m,m,m
m,m,,f
t,c,i,c
k,e,e,-
e,e,s,-
l,k,s,k
k,s,b,s
v,t,x,t
t,x,l,x
f,b,x,b
b,x,q,x
,p,u,y
x,n,x,n
s,e,l,z
e,l,e,s
r,g,l,g
g,l,h,l
l,h,l,h
n,-,-,v
i,g,f,v
n,q,d,q
q,d,d,d
i,e,,q
,i,p,-
i,p,s,-
p,s,w,-
s,w,c,-
w,c,i,-
i,-,-,h
-,-,h,h
y,a,p,a
k,s,b,g
e,m,r,m
m,r,a,r
a,-,m,s
d,l,n,l
s,a,h,a
h,s,h,s
h,u,v,u
,b,f,x
b,f,i,f
-,-,b,y
o,n,,i
n,a,r,l
,j,o,-
o,j,-,j
j,-,i,i
f, ,f, 
a,c,k,x
h,o,p,u
-,p,l,n
j,l,p,l
p,l,l,l
,f,h,o
p,p,r,-
p,r,o,-
o,-,x,x
,-,l,x
i,v,v,-
q,a,u,a
a,u,d,-
t,h,a,b
-,h,h,h
h,u,u,u
b,i,s,i
q,l,m,f
i,l,k,p
n,c,i,o
c,i,l,t
g,|
|,t,|
|
|
|,t,e,t
-,o,u,o
r,l,s,l
l,-,a,f
d,b,r,b
b,r,o,-
r,o,k,-
,h,d,h
h,d,r,d
d,r,d,r
d,l,q,l
f,e,a,7
e,a,r,2
e,e,n,n
,c,r,u
c,r,e,q
o,w,o,v
a,y, ,f
y, ,e, 
l,-,-,d
-,d,-,d
d,-,,r
,z,c,z
z,c,z,c
z,i,c,i
i,c,z,c
c,z,d,z
z,d,,d
,e,d,-
g,e,w,e
,m,8,m
m,8,r,8
8,r,n,r
m,a,u,-
e,-,i,i
f,a,w,t
u,r,l,q
e,a,m,n
s,p,y,p
p,y,-,y
t,s,w,s
r,t,h,y
f,o,n,-
o,n,n,-
a,u,,u
o,w,w,o
m,l,f,l
f,f,z,f
f,z,p,z
z,p,,p
i,c,i,-
x,f,l,f
l,c,v,c
c,v,w,v
v,w,m,w
w,m,j,m
m,j,t,j
j,t,m,t
t,m,,m
,s,g,s
s,g,l,g
,v,-,v
v,-,i,i
i,a,l,u
i,i,,0
l,h,,h
r,a,l,a
k,y,,-
o,n,,r
,b,o,h
o,k,h,k
m, ,-, 
 ,-,|
|,o
-,|
|,2,|
|
|
|,2,6,2
2,6,m,6
w,a,i,-
o,w,n,u
w,n,h,n
,a,i,1
u,c,i,c
h,e,x,q
i,q,n,q
-,-,b,u
-,b,l, 
b,l,u,j
h,i,k,h
i,k,a,h
k,a,r,h
a,r,i,h
,a,x,l
-,z,l,z
z,l,n,l
,s,t,n
t,a,y,a
l,l,o,i
,i,c,n
r,c,p,c
c,p,t,p
e,o,m,o
o,m,o,m
j,o,l,o
h,u,l,x
g,u,y,u
n,a,a,a
-,-,d,i
-,d,o, 
d,o,u,h
o,u,g, 
u,g,,c
i,o,m,-
m,m,i,m
d, ,o, 
i,-,-,r
c,a,z,n
z,y,s,y
y,s,,i
a,n,f,b
 ,b,r,-
c,i,c,i
b,v,d,v
z,i,l,-
,t,v,t
t,v,s,v
v,s,m,s
c,a,w,-
w,d,o,d
d,a,g,a
g,n,a,n
d,a,g,-
,w,u,w
w,u,l,u
l,f,r,f
l,b,x,b
l,o,m,k
,c,r,v
,-,j,w
j,u,d,u
u,d,d,-
-,y,q,y
y,q,j,q
q,j,o,j
j,o,u,o
u,s,-,s
s,o,n,u
j,a,f,-
a,f,f,-
x,m,j,m
r,x,c,x
x,c,,c
a,l,r,l
l,g,h,g
h,l,-,l
c,u,l,u
b,x,n,x
x,n,e,n
,-,h,n
n,a,r,q
a,r,d,g
t,u,a,u
u,a,m,a
x,a,x,a
a,x,w,x
,-,n,i
-,n,u,n
n,u,n,p
n,g,t,n
g,t,o,n
e,l,,v
d, ,e, 
n,a,w,-
w,a,b,a
i,-,-,o
n,a,i,7
a,i,r,r
,b,r,c
,r,z,r
r,z,q,z
z,q,c,q
t,s,e,s
c,h,t,h
c,c,,u
,y,m,y
y,m,r,m
m,r,l,r
r,l,m,l
,b,b,x
b,b,t,b
b,t,,t
,-,p,l
x,e,n,-
e,t,d,t
l,e,r,o
l,-,y,t
-,y,r,y
,b,r,k
b,r,u,a
t,u,u,t
b,a,f,a
f,o,n,t
o,n,t,i
w,e,y,e
-,e,u,e
o,l,d,r
a,n,r,-
v,x,n,x
,a,y,-
m,e,|
|,e
|
|,f,e,f
-,-, ,a
 ,-,|
|,a
-,|
|,7,|
|
|
|,7,2,7
7,2,m,2
n,a,j,n
l,p,h,p
p,h,,x
a,q,s,-
s,b,w,b
a,u,m,-
b,o,l,s
u,i,z,i
|
|,-,-,o
-,i,h,i
a,r,i,s
e,l,a,x
o,x,|
|,x
x,|
|,-,|
|
 ,c,h,c
d,-,s,s
,w,a,g
w,a,n,u
u,-,-,|
|
-,-,k,s
-,k,,e
m,o,t,q
l,l,,m
z,v,v,v
c,h,d,h
h,d,a,d
s,u,r,-
u,r,e,l
x,w,u,w
w,u,a,u
u,a,e,a
x,u,l,u
f,r,x,r
,c,f,j
e,l,l,c
 ,f,e,f
f,e,e,f
a,l,n,-
l,n,o,n
k,n,i,n
t,x,w,x
w,o,q,o
,b,b,i
b,b,q,b
r,d,,u
h,e,o,e
e,o,f,u
o,f,,f
o,n,,g
-,i,q,i
d,w,a,w
z,f,x,f
f,x,l,x
h,e,f,e
e,f,x,f
f,x,t,x
x,t,s,t
x,x,f,x
s,a,l,m
a,l,i,t
,v,e,-
v,e,v,-
j,o,n,o
c,a,c,a
c,t,u,t
t,u,s,-
u,s,,i
r,i,r,i
g,e,,i
,n,o,i
n,o,n,q
s,i,5,i
i,5,,5
b,u,t,-
-,-,l,u
-,l,k,l
l,d,n,d
-,-,a,i
-,a,d, 
r, ,c, 
d,e,b,e
e,b,u,b
u,t,,g
e,a,|
|,a
o,q,-,q
i,-,i,w
n,n,p,n
n,p,,p
-,-,y,i
-,y,e,|
|
y,e,t,v
e,t,i,t
,b,r,q
b,r,y,n
r,y,n,y
y,n,y,n
w,y,t,y
m,o,x,-
x,o,m,o
z,z,w,z
z,w,,w
 ,t,h,t
-, ,i, 
 ,i,s,i
h,l,l,n
z,i,a,i
p,a,u,r
-,d,u,q
d,u,l,r
n,a,m,f
,v,z,v
